"mass","form","mod","rad","ref","thk","shape","ht","vol","conc","hd","keff","sd"
3750,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.009367506,1,0.978,2e-04
3750,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.009367506,1,0.97894,2e-04
3750,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.009367506,1,0.97905,0.00019
3750,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.009367506,1,0.97891,2e-04
3750,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.009367506,1,0.97874,2e-04
3775,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,6.874438,1,0.68857,0.00036
3775,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,6.874438,1,0.71824,0.00034
3775,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,6.874438,1,0.72725,0.00037
3775,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,6.874438,1,0.72986,0.00037
3775,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,6.874438,1,0.73119,0.00037
3775,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,6.874438,1,0.73026,0.00036
3775,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,2.036871,1,0.71937,0.00042
3775,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,2.036871,1,0.75249,0.00041
3775,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,2.036871,1,0.76239,0.00042
3775,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,2.036871,1,0.76517,0.00044
3775,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,2.036871,1,0.76618,0.00041
3775,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,2.036871,1,0.76682,0.00041
3775,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.8593048,1,0.82405,0.00043
3775,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.8593048,1,0.85471,4e-04
3775,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.8593048,1,0.86278,0.00045
3775,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.8593048,1,0.86605,0.00041
3775,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.8593048,1,0.8673,0.00042
3775,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.8593048,1,0.86706,0.00043
3775,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.439964,1,0.94252,0.00045
3775,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.439964,1,0.96809,0.00042
3775,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.439964,1,0.97556,0.00045
3775,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.439964,1,0.97901,0.00044
3775,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.439964,1,0.97906,0.00043
3775,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.439964,1,0.97915,0.00045
3775,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.2546088,1,1.0555,0.00047
3775,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.2546088,1,1.07668,0.00046
3775,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.2546088,1,1.08207,0.00045
3775,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.2546088,1,1.08404,0.00045
3775,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.2546088,1,1.08488,0.00045
3775,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.2546088,1,1.0845,0.00043
3775,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.1603368,1,1.15037,0.00044
3775,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.1603368,1,1.16852,0.00046
3775,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.1603368,1,1.17337,0.00046
3775,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.1603368,1,1.17527,0.00045
3775,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.1603368,1,1.17553,0.00046
3775,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.1603368,1,1.17475,0.00044
3775,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.1074131,1,1.22575,0.00044
3775,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.1074131,1,1.23939,0.00044
3775,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.1074131,1,1.24325,0.00041
3775,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.1074131,1,1.24418,0.00043
3775,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.1074131,1,1.245,0.00044
3775,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.1074131,1,1.24468,0.00042
3775,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.07543965,1,1.27629,0.00042
3775,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.07543965,1,1.28636,0.00042
3775,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.07543965,1,1.29031,0.00038
3775,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.07543965,1,1.28993,0.00043
3775,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.07543965,1,1.2913,0.00038
3775,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.07543965,1,1.29078,0.00041
3775,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.05499551,1,1.30212,0.00042
3775,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.05499551,1,1.3112,0.00039
3775,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.05499551,1,1.31338,0.00041
3775,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.05499551,1,1.31366,0.00038
3775,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.05499551,1,1.3146,0.00036
3775,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.05499551,1,1.3141,4e-04
3775,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.04131894,1,1.30716,0.00038
3775,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.04131894,1,1.31334,0.00034
3775,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.04131894,1,1.31591,0.00036
3775,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.04131894,1,1.31624,0.00038
3775,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.04131894,1,1.31634,0.00036
3775,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.04131894,1,1.31611,0.00037
3775,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.0318261,1,1.29221,0.00034
3775,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.0318261,1,1.2977,0.00032
3775,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.0318261,1,1.29874,0.00036
3775,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.0318261,1,1.29881,0.00035
3775,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.0318261,1,1.29913,0.00035
3775,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.0318261,1,1.29967,0.00034
3775,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.02503209,1,1.262,0.00031
3775,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.02503209,1,1.2658,0.00029
3775,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.02503209,1,1.26707,0.00032
3775,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.02503209,1,1.26689,3e-04
3775,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.02503209,1,1.2679,0.00032
3775,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.02503209,1,1.26684,3e-04
3775,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.02004209,1,1.21833,0.00028
3775,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.02004209,1,1.22155,0.00029
3775,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.02004209,1,1.2223,0.00029
3775,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.02004209,1,1.22323,0.00029
3775,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.02004209,1,1.22318,0.00028
3775,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.02004209,1,1.22207,3e-04
3775,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.01629497,1,1.16539,0.00027
3775,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.01629497,1,1.16873,0.00026
3775,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.01629497,1,1.16919,0.00025
3775,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.01629497,1,1.16963,0.00026
3775,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.01629497,1,1.1695,0.00026
3775,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.01629497,1,1.1697,0.00027
3775,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.01342664,1,1.10643,0.00023
3775,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.01342664,1,1.10927,0.00023
3775,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.01342664,1,1.10881,0.00024
3775,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.01342664,1,1.1094,0.00025
3775,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.01342664,1,1.10963,0.00024
3775,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.01342664,1,1.10978,0.00022
3775,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.01119387,1,1.0442,0.00023
3775,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.01119387,1,1.04589,0.00022
3775,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.01119387,1,1.04671,0.00022
3775,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.01119387,1,1.04682,0.00021
3775,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.01119387,1,1.04674,0.00023
3775,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.01119387,1,1.04692,0.00022
3775,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.009429956,1,0.97995,0.00021
3775,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.009429956,1,0.98186,0.00021
3775,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.009429956,1,0.98143,0.00018
3775,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.009429956,1,0.98207,2e-04
3775,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.009429956,1,0.9819,0.00019
3775,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.009429956,1,0.98175,2e-04
3800,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,6.919964,1,0.69058,0.00036
3800,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,6.919964,1,0.71905,0.00038
3800,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,6.919964,1,0.72914,0.00037
3800,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,6.919964,1,0.73165,0.00037
3800,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,6.919964,1,0.73243,0.00035
3800,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,6.919964,1,0.73277,0.00036
3800,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,2.05036,1,0.72012,4e-04
3800,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,2.05036,1,0.75359,4e-04
3800,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,2.05036,1,0.76285,0.00041
3800,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,2.05036,1,0.76591,4e-04
3800,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,2.05036,1,0.76704,0.00039
3800,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,2.05036,1,0.76663,0.00041
3800,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.8649955,1,0.82457,0.00044
3800,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.8649955,1,0.85459,0.00044
3800,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.8649955,1,0.86446,0.00041
3800,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.8649955,1,0.8668,0.00042
3800,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.8649955,1,0.86786,0.00044
3800,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.8649955,1,0.86706,0.00043
3800,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.4428777,1,0.94205,0.00043
3800,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.4428777,1,0.96811,0.00046
3800,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.4428777,1,0.97624,0.00044
3800,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.4428777,1,0.97838,0.00046
3800,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.4428777,1,0.97933,0.00044
3800,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.4428777,1,0.97899,0.00044
3800,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.256295,1,1.05455,0.00046
3800,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.256295,1,1.0759,0.00045
3800,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.256295,1,1.0828,0.00044
3800,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.256295,1,1.0845,0.00043
3800,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.256295,1,1.08629,0.00045
3800,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.256295,1,1.0857,0.00042
3800,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.1613986,1,1.15194,0.00042
3800,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.1613986,1,1.16726,0.00041
3800,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.1613986,1,1.17332,0.00043
3800,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.1613986,1,1.17495,0.00044
3800,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.1613986,1,1.1745,0.00045
3800,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.1613986,1,1.17535,0.00045
3800,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.1081244,1,1.22627,0.00045
3800,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.1081244,1,1.23942,0.00044
3800,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.1081244,1,1.24335,0.00038
3800,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.1081244,1,1.24565,0.00041
3800,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.1081244,1,1.24495,0.00044
3800,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.1081244,1,1.24546,0.00042
3800,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.07593925,1,1.27707,0.00044
3800,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.07593925,1,1.28776,0.00043
3800,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.07593925,1,1.29083,0.00042
3800,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.07593925,1,1.29178,0.00041
3800,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.07593925,1,1.29191,4e-04
3800,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.07593925,1,1.29151,0.00039
3800,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.05535971,1,1.30327,0.00038
3800,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.05535971,1,1.3109,0.00039
3800,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.05535971,1,1.31495,4e-04
3800,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.05535971,1,1.31478,0.00039
3800,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.05535971,1,1.31461,0.00038
3800,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.05535971,1,1.31539,0.00039
3800,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.04159257,1,1.30746,0.00038
3800,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.04159257,1,1.31463,0.00037
3800,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.04159257,1,1.31624,0.00036
3800,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.04159257,1,1.31731,0.00037
3800,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.04159257,1,1.31763,0.00038
3800,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.04159257,1,1.31765,0.00037
3800,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.03203687,1,1.29345,0.00036
3800,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.03203687,1,1.29948,0.00036
3800,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.03203687,1,1.29993,0.00035
3800,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.03203687,1,1.30083,0.00036
3800,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.03203687,1,1.30128,0.00035
3800,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.03203687,1,1.29979,0.00035
3800,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.02519787,1,1.26332,0.00033
3800,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.02519787,1,1.26754,0.00033
3800,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.02519787,1,1.26872,0.00032
3800,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.02519787,1,1.26975,0.00031
3800,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.02519787,1,1.26893,0.00031
3800,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.02519787,1,1.26888,0.00032
3800,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.02017482,1,1.22004,0.00029
3800,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.02017482,1,1.22381,3e-04
3800,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.02017482,1,1.22445,0.00028
3800,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.02017482,1,1.22487,0.00029
3800,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.02017482,1,1.22469,0.00029
3800,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.02017482,1,1.22495,0.00028
3800,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.01640288,1,1.1685,0.00027
3800,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.01640288,1,1.17021,0.00027
3800,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.01640288,1,1.17134,0.00026
3800,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.01640288,1,1.17171,0.00026
3800,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.01640288,1,1.17181,0.00027
3800,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.01640288,1,1.17201,0.00026
3800,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.01351556,1,1.10968,0.00025
3800,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.01351556,1,1.11164,0.00024
3800,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.01351556,1,1.11225,0.00026
3800,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.01351556,1,1.11177,0.00024
3800,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.01351556,1,1.11253,0.00024
3800,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.01351556,1,1.11208,0.00023
3800,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.01126801,1,1.04731,0.00022
3800,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.01126801,1,1.04891,0.00022
3800,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.01126801,1,1.04946,0.00021
3800,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.01126801,1,1.04964,0.00021
3800,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.01126801,1,1.04966,0.00022
3800,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.01126801,1,1.04952,0.00021
3800,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.009492406,1,0.98311,0.00019
3800,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.009492406,1,0.98445,0.00019
3800,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.009492406,1,0.98464,2e-04
3800,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.009492406,1,0.98439,0.00021
3800,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.009492406,1,0.98478,0.00019
3800,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.009492406,1,0.98471,2e-04
3825,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,6.96549,1,0.69251,0.00036
3825,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,6.96549,1,0.72143,0.00037
3825,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,6.96549,1,0.73027,0.00037
3825,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,6.96549,1,0.73348,0.00036
3825,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,6.96549,1,0.73462,0.00036
3825,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,6.96549,1,0.73424,0.00035
3825,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,2.063849,1,0.72164,0.00043
3825,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,2.063849,1,0.75381,0.00039
3825,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,2.063849,1,0.76418,0.00039
3825,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,2.063849,1,0.76758,0.00041
3825,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,2.063849,1,0.76796,4e-04
3825,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,2.063849,1,0.76805,4e-04
3825,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.8706863,1,0.82525,0.00042
3825,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.8706863,1,0.8534,0.00041
3825,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.8706863,1,0.86387,0.00043
3825,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.8706863,1,0.86709,0.00042
3825,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.8706863,1,0.8682,0.00042
3825,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.8706863,1,0.86826,0.00043
3825,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.4457914,1,0.94283,0.00044
3825,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.4457914,1,0.96872,0.00043
3825,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.4457914,1,0.9759,0.00045
3825,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.4457914,1,0.97705,0.00044
3825,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.4457914,1,0.97961,0.00044
3825,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.4457914,1,0.97938,0.00046
3825,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.2579811,1,1.05537,0.00045
3825,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.2579811,1,1.07573,0.00046
3825,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.2579811,1,1.08262,0.00043
3825,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.2579811,1,1.0843,0.00044
3825,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.2579811,1,1.08482,0.00044
3825,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.2579811,1,1.08513,0.00044
3825,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.1624604,1,1.15165,0.00046
3825,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.1624604,1,1.16838,0.00045
3825,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.1624604,1,1.17336,0.00046
3825,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.1624604,1,1.1746,0.00045
3825,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.1624604,1,1.17461,0.00042
3825,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.1624604,1,1.17559,0.00042
3825,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.1088358,1,1.22623,0.00043
3825,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.1088358,1,1.23919,0.00043
3825,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.1088358,1,1.24357,0.00046
3825,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.1088358,1,1.24424,0.00041
3825,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.1088358,1,1.24464,0.00042
3825,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.1088358,1,1.24529,0.00044
